source	target	polarity
pubchem.compound:56959	ncbigene:776	-1
pubchem.compound:3341	ncbigene:148	-1
pubchem.compound:216239	ncbigene:5159	-1
pubchem.compound:5360696	ncbigene:6532	-1
pubchem.compound:5833	ncbigene:776	-1
pubchem.compound:3308	ncbigene:5742	-1
pubchem.compound:6047	ncbigene:1812	1
pubchem.compound:2170	ncbigene:151	-1
pubchem.compound:3033	ncbigene:5743	-1
pubchem.compound:5775	ncbigene:150	-1
pubchem.compound:33741	ncbigene:4985	1
pubchem.compound:4485	ncbigene:783	-1
pubchem.compound:4909	ncbigene:1137	-1
pubchem.compound:2092	ncbigene:147	-1
pubchem.compound:3958	ncbigene:2566	1
pubchem.compound:667468	ncbigene:3357	-1
pubchem.compound:11707110	ncbigene:5605	-1
pubchem.compound:60795	ncbigene:1814	-1
pubchem.compound:24826799	ncbigene:3932	-1
pubchem.compound:441074	ncbigene:148	-1
pubchem.compound:5095	ncbigene:148	-1
pubchem.compound:56959	ncbigene:6331	-1
pubchem.compound:445580	ncbigene:6720	-1
pubchem.compound:4474	ncbigene:1131	-1
pubchem.compound:3823	ncbigene:1586	-1
pubchem.compound:1548942	ncbigene:7442	1
pubchem.compound:60854	ncbigene:3269	-1
pubchem.compound:2585	ncbigene:154	-1
pubchem.compound:5360696	ncbigene:4985	1
pubchem.compound:2170	ncbigene:1129	-1
pubchem.compound:16231	ncbigene:6338	-1
pubchem.compound:3105	ncbigene:150	1
pubchem.compound:4507	ncbigene:776	-1
pubchem.compound:667550	ncbigene:5742	-1
pubchem.compound:1549000	ncbigene:3269	-1
pubchem.compound:28417	ncbigene:6347	-1
pubchem.compound:969516	ncbigene:10057	-1
pubchem.compound:3488	ncbigene:1374	-1
pubchem.compound:4236	ncbigene:6531	-1
pubchem.compound:6230	ncbigene:367	1
pubchem.compound:4649	ncbigene:5743	-1
pubchem.compound:3331	ncbigene:2904	-1
pubchem.compound:33741	ncbigene:2903	-1
pubchem.compound:10607	ncbigene:203068	-1
pubchem.compound:445154	ncbigene:873	-1
pubchem.compound:2170	ncbigene:1128	-1
pubchem.compound:3373	ncbigene:2562	1
pubchem.compound:54454	ncbigene:3683	-1
pubchem.compound:4499	ncbigene:783	-1
pubchem.compound:3339	ncbigene:5465	1
pubchem.compound:5070	ncbigene:23657	1
pubchem.compound:5073	ncbigene:1813	-1
pubchem.compound:5665	ncbigene:2550	1
pubchem.compound:60823	ncbigene:196	1
pubchem.compound:60795	ncbigene:1812	-1
pubchem.compound:3899	ncbigene:1723	-1
pubchem.compound:3878	ncbigene:2566	-1
pubchem.compound:5360373	ncbigene:3980	-1
pubchem.compound:4167	ncbigene:1128	-1
pubchem.compound:36314	ncbigene:596	-1
pubchem.compound:60854	ncbigene:3351	-1
pubchem.compound:68617	ncbigene:10280	-1
pubchem.compound:5291	ncbigene:5979	-1
pubchem.compound:4828	ncbigene:155	1
pubchem.compound:5360696	ncbigene:6530	-1
pubchem.compound:2756	ncbigene:3274	-1
pubchem.compound:446220	ncbigene:1129	-1
pubchem.compound:2477	ncbigene:1813	-1
pubchem.compound:2733526	ncbigene:5590	-1
pubchem.compound:2435	ncbigene:151	1
pubchem.compound:5311507	ncbigene:3269	-1
pubchem.compound:9931954	ncbigene:142	-1
pubchem.compound:33741	ncbigene:151	1
pubchem.compound:6918638	ncbigene:3065	-1
pubchem.compound:16722836	ncbigene:2322	-1
pubchem.compound:4909	ncbigene:2566	1
pubchem.compound:3957	ncbigene:3269	-1
pubchem.compound:4497	ncbigene:784	-1
pubchem.compound:6741	ncbigene:2908	1
pubchem.compound:5284513	ncbigene:6256	1
pubchem.compound:4943	ncbigene:2560	1
pubchem.compound:4011	ncbigene:150	-1
pubchem.compound:4912	ncbigene:19	-1
pubchem.compound:449171	ncbigene:6257	1
pubchem.compound:5206	ncbigene:2555	1
pubchem.compound:146570	ncbigene:3350	-1
pubchem.compound:3559	ncbigene:1812	-1
pubchem.compound:54746	ncbigene:3356	1
pubchem.compound:11626560	ncbigene:238	-1
pubchem.compound:3784	ncbigene:783	-1
pubchem.compound:12035	ncbigene:1147	-1
pubchem.compound:5468	ncbigene:5742	-1
pubchem.compound:56959	ncbigene:785	-1
pubchem.compound:44093	ncbigene:1636	-1
pubchem.compound:3019	ncbigene:759	-1
pubchem.compound:38945	ncbigene:6331	-1
pubchem.compound:6279	ncbigene:2562	-1
pubchem.compound:4737	ncbigene:1139	-1
pubchem.compound:5311412	ncbigene:2908	1
pubchem.compound:5281071	ncbigene:3269	-1
pubchem.compound:2162	ncbigene:759	-1
pubchem.compound:216326	ncbigene:5743	-1
pubchem.compound:37542	ncbigene:22978	1
pubchem.compound:3151	ncbigene:1813	-1
pubchem.compound:71360	ncbigene:1815	-1
pubchem.compound:2170	ncbigene:1813	-1
pubchem.compound:3156	ncbigene:3777	-1
pubchem.compound:5546	ncbigene:6338	-1
pubchem.compound:2118	ncbigene:2554	1
pubchem.compound:60198	ncbigene:1588	-1
pubchem.compound:9829523	ncbigene:2322	-1
pubchem.compound:2733526	ncbigene:2100	-1
pubchem.compound:2913	ncbigene:3356	-1
pubchem.compound:4932	ncbigene:6331	-1
pubchem.compound:4168	ncbigene:1128	1
pubchem.compound:444036	ncbigene:5241	1
pubchem.compound:3647	ncbigene:771	-1
pubchem.compound:6918638	ncbigene:51564	-1
pubchem.compound:4075	ncbigene:3551	-1
pubchem.compound:4614	ncbigene:5743	-1
pubchem.compound:2170	ncbigene:1133	-1
pubchem.compound:3105	ncbigene:43	-1
pubchem.compound:5281078	ncbigene:3615	-1
pubchem.compound:3034010	ncbigene:5406	-1
pubchem.compound:5757	ncbigene:2100	1
pubchem.compound:445154	ncbigene:5742	-1
pubchem.compound:3121	ncbigene:6330	-1
pubchem.compound:3958	ncbigene:2560	1
pubchem.compound:4943	ncbigene:2554	1
pubchem.compound:667468	ncbigene:3350	-1
pubchem.compound:4011	ncbigene:147	-1
pubchem.compound:13791	ncbigene:2099	1
pubchem.compound:4636	ncbigene:152	1
pubchem.compound:146570	ncbigene:6530	-1
pubchem.compound:3610	ncbigene:7299	-1
pubchem.compound:3878	ncbigene:1129	-1
pubchem.compound:54746	ncbigene:3358	1
pubchem.compound:4409	ncbigene:5743	-1
pubchem.compound:5311217	ncbigene:784	-1
pubchem.compound:5833	ncbigene:1586	-1
pubchem.compound:60854	ncbigene:1132	-1
pubchem.compound:2585	ncbigene:150	-1
pubchem.compound:3715	ncbigene:5742	-1
pubchem.compound:2170	ncbigene:3363	-1
pubchem.compound:2118	ncbigene:2563	1
pubchem.compound:3759	ncbigene:4129	-1
pubchem.compound:5328940	ncbigene:3055	-1
pubchem.compound:3372	ncbigene:1812	-1
pubchem.compound:2554	ncbigene:6331	-1
pubchem.compound:4761	ncbigene:3269	-1
pubchem.compound:5073	ncbigene:3352	-1
pubchem.compound:3121	ncbigene:36	-1
pubchem.compound:42611257	ncbigene:673	-1
pubchem.compound:667468	ncbigene:3356	-1
pubchem.compound:3038	ncbigene:762	-1
pubchem.compound:5564	ncbigene:7173	-1
pubchem.compound:3333	ncbigene:9254	-1
pubchem.compound:11707110	ncbigene:5604	-1
pubchem.compound:60795	ncbigene:147	-1
pubchem.compound:24826799	ncbigene:2264	-1
pubchem.compound:667476	ncbigene:2099	1
pubchem.compound:441074	ncbigene:6331	-1
pubchem.compound:3878	ncbigene:2555	-1
pubchem.compound:5095	ncbigene:1815	1
pubchem.compound:56959	ncbigene:6328	-1
pubchem.compound:445580	ncbigene:6258	1
pubchem.compound:4474	ncbigene:1129	-1
pubchem.compound:145068	ncbigene:2977	1
pubchem.compound:60854	ncbigene:3363	-1
pubchem.compound:5291	ncbigene:5159	-1
pubchem.compound:5360696	ncbigene:4988	1
pubchem.compound:5833	ncbigene:785	-1
pubchem.compound:91610	ncbigene:3764	-1
pubchem.compound:16231	ncbigene:6337	-1
pubchem.compound:3105	ncbigene:148	1
pubchem.compound:3386	ncbigene:1143	-1
pubchem.compound:28417	ncbigene:2798	-1
pubchem.compound:4030	ncbigene:7846	-1
pubchem.compound:3488	ncbigene:3764	-1
pubchem.compound:657298	ncbigene:7173	-1
pubchem.compound:6230	ncbigene:5241	1
pubchem.compound:4078	ncbigene:1813	-1
pubchem.compound:33741	ncbigene:2902	-1
pubchem.compound:10607	ncbigene:7277	-1
pubchem.compound:667468	ncbigene:148	-1
pubchem.compound:4011	ncbigene:1132	-1
pubchem.compound:3278	ncbigene:2950	-1
pubchem.compound:2733526	ncbigene:5579	-1
pubchem.compound:126941	ncbigene:7298	-1
pubchem.compound:2913	ncbigene:1129	-1
pubchem.compound:2315	ncbigene:760	-1
pubchem.compound:5311507	ncbigene:1812	-1
pubchem.compound:3331	ncbigene:2903	-1
pubchem.compound:5754	ncbigene:301	1
pubchem.compound:33741	ncbigene:2905	-1
pubchem.compound:4909	ncbigene:2560	1
pubchem.compound:4497	ncbigene:775	-1
pubchem.compound:55245	ncbigene:5241	-1
pubchem.compound:5281004	ncbigene:2908	-1
pubchem.compound:24826799	ncbigene:5979	-1
pubchem.compound:4158	ncbigene:6530	-1
pubchem.compound:3878	ncbigene:150	-1
pubchem.compound:77999	ncbigene:2182	-1
pubchem.compound:4184	ncbigene:6532	-1
pubchem.compound:56959	ncbigene:775	-1
pubchem.compound:6279	ncbigene:2555	-1
pubchem.compound:3341	ncbigene:146	-1
pubchem.compound:4100	ncbigene:760	-1
pubchem.compound:216239	ncbigene:2322	-1
pubchem.compound:5360696	ncbigene:116443	-1
pubchem.compound:5311	ncbigene:10013	-1
pubchem.compound:5833	ncbigene:775	-1
pubchem.compound:3308	ncbigene:5743	-1
pubchem.compound:33741	ncbigene:4986	1
pubchem.compound:4485	ncbigene:776	-1
pubchem.compound:2092	ncbigene:148	-1
pubchem.compound:449171	ncbigene:5915	1
pubchem.compound:3658	ncbigene:3269	-1
pubchem.compound:60795	ncbigene:3357	-1
pubchem.compound:146570	ncbigene:3269	-1
pubchem.compound:3559	ncbigene:1813	-1
pubchem.compound:54746	ncbigene:1814	1
pubchem.compound:3157	ncbigene:146	-1
pubchem.compound:4184	ncbigene:151	-1
pubchem.compound:12035	ncbigene:3551	-1
pubchem.compound:4594	ncbigene:196	1
pubchem.compound:5468	ncbigene:5743	-1
pubchem.compound:56959	ncbigene:784	-1
pubchem.compound:4583	ncbigene:7153	-1
pubchem.compound:3019	ncbigene:3767	1
pubchem.compound:4737	ncbigene:1137	-1
pubchem.compound:2162	ncbigene:55799	-1
pubchem.compound:216326	ncbigene:1003	-1
pubchem.compound:5833	ncbigene:10368	-1
pubchem.compound:2732	ncbigene:759	-1
pubchem.compound:71360	ncbigene:1814	-1
pubchem.compound:3715	ncbigene:8644	-1
pubchem.compound:2170	ncbigene:6532	-1
pubchem.compound:5546	ncbigene:6337	-1
pubchem.compound:9829523	ncbigene:5159	-1
pubchem.compound:2733526	ncbigene:2099	-1
pubchem.compound:2913	ncbigene:3269	-1
pubchem.compound:2754	ncbigene:5139	-1
pubchem.compound:4168	ncbigene:1813	-1
pubchem.compound:444036	ncbigene:2908	1
pubchem.compound:5073	ncbigene:1812	-1
pubchem.compound:3121	ncbigene:6331	-1
pubchem.compound:3117	ncbigene:1621	-1
pubchem.compound:6918638	ncbigene:10013	-1
pubchem.compound:4075	ncbigene:1147	-1
pubchem.compound:4614	ncbigene:5742	-1
pubchem.compound:24826799	ncbigene:25	-1
pubchem.compound:3059	ncbigene:5743	-1
pubchem.compound:3878	ncbigene:134	-1
pubchem.compound:5994	ncbigene:367	1
pubchem.compound:5206	ncbigene:2562	1
pubchem.compound:5070	ncbigene:6331	-1
pubchem.compound:3488	ncbigene:54795	-1
pubchem.compound:5073	ncbigene:3356	-1
pubchem.compound:4649	ncbigene:240	-1
pubchem.compound:2833	ncbigene:203068	-1
pubchem.compound:6918638	ncbigene:9734	-1
pubchem.compound:3333	ncbigene:775	-1
pubchem.compound:60823	ncbigene:1803	-1
pubchem.compound:60795	ncbigene:3362	-1
pubchem.compound:5310966	ncbigene:1141	1
pubchem.compound:457193	ncbigene:7155	-1
pubchem.compound:11625818	ncbigene:5293	-1
pubchem.compound:10184653	ncbigene:2066	-1
pubchem.compound:4205	ncbigene:146	-1
pubchem.compound:5360373	ncbigene:3978	-1
pubchem.compound:36314	ncbigene:81027	-1
pubchem.compound:60854	ncbigene:3350	1
pubchem.compound:68617	ncbigene:6531	-1
pubchem.compound:5291	ncbigene:3815	-1
pubchem.compound:4737	ncbigene:2560	1
pubchem.compound:5360696	ncbigene:5880	-1
pubchem.compound:8226	ncbigene:1812	-1
pubchem.compound:446220	ncbigene:1128	-1
pubchem.compound:2477	ncbigene:3350	1
pubchem.compound:3343	ncbigene:155	1
pubchem.compound:2733526	ncbigene:5588	-1
pubchem.compound:5386	ncbigene:7298	-1
pubchem.compound:38853	ncbigene:1644	-1
pubchem.compound:2435	ncbigene:150	1
pubchem.compound:5311507	ncbigene:3356	-1
pubchem.compound:32798	ncbigene:2908	1
pubchem.compound:107807	ncbigene:6424	-1
pubchem.compound:33741	ncbigene:150	1
pubchem.compound:16722836	ncbigene:3717	-1
pubchem.compound:4497	ncbigene:783	-1
pubchem.compound:9782	ncbigene:2908	1
pubchem.compound:4748	ncbigene:801	-1
pubchem.compound:387447	ncbigene:5689	-1
pubchem.compound:60795	ncbigene:148	-1
pubchem.compound:24826799	ncbigene:2261	-1
pubchem.compound:5281037	ncbigene:185	-1
pubchem.compound:3878	ncbigene:2554	-1
pubchem.compound:5095	ncbigene:1814	1
pubchem.compound:56959	ncbigene:6326	-1
pubchem.compound:3878	ncbigene:3359	-1
pubchem.compound:445580	ncbigene:6257	1
pubchem.compound:4474	ncbigene:1128	-1
pubchem.compound:13109	ncbigene:5241	1
pubchem.compound:60854	ncbigene:3362	-1
pubchem.compound:2585	ncbigene:148	-1
pubchem.compound:5291	ncbigene:25	-1
pubchem.compound:4737	ncbigene:2566	1
pubchem.compound:5360696	ncbigene:1139	-1
pubchem.compound:4631	ncbigene:154	-1
pubchem.compound:5833	ncbigene:784	-1
pubchem.compound:91610	ncbigene:6833	-1
pubchem.compound:2170	ncbigene:146	-1
pubchem.compound:4507	ncbigene:783	-1
pubchem.compound:3386	ncbigene:1136	-1
pubchem.compound:149096	ncbigene:7153	-1
pubchem.compound:5328940	ncbigene:818	-1
pubchem.compound:28417	ncbigene:5241	1
pubchem.compound:2662	ncbigene:760	-1
pubchem.compound:4078	ncbigene:3356	-1
pubchem.compound:33741	ncbigene:7442	1
pubchem.compound:10607	ncbigene:7153	-1
pubchem.compound:667468	ncbigene:1133	-1
pubchem.compound:4011	ncbigene:1131	-1
pubchem.compound:702	ncbigene:2741	1
pubchem.compound:60795	ncbigene:3351	-1
pubchem.compound:5310966	ncbigene:1139	1
pubchem.compound:16362	ncbigene:801	-1
pubchem.compound:5152	ncbigene:153	1
pubchem.compound:3878	ncbigene:2562	-1
pubchem.compound:1548887	ncbigene:5467	-1
pubchem.compound:5281078	ncbigene:3614	-1
pubchem.compound:3478	ncbigene:5468	1
pubchem.compound:5757	ncbigene:2099	1
pubchem.compound:3121	ncbigene:6324	-1
pubchem.compound:4943	ncbigene:6326	-1
pubchem.compound:667468	ncbigene:146	-1
pubchem.compound:4011	ncbigene:148	-1
pubchem.compound:4636	ncbigene:150	1
pubchem.compound:2083	ncbigene:153	1
pubchem.compound:123631	ncbigene:1956	-1
pubchem.compound:146570	ncbigene:1813	-1
pubchem.compound:446157	ncbigene:3683	-1
pubchem.compound:3610	ncbigene:7052	-1
pubchem.compound:3878	ncbigene:1128	-1
pubchem.compound:54746	ncbigene:3351	1
pubchem.compound:4474	ncbigene:776	-1
pubchem.compound:5311217	ncbigene:783	-1
pubchem.compound:6256	ncbigene:7298	-1
pubchem.compound:5833	ncbigene:1585	-1
pubchem.compound:60854	ncbigene:1131	-1
pubchem.compound:2585	ncbigene:151	-1
pubchem.compound:2170	ncbigene:3362	-1
pubchem.compound:2118	ncbigene:2562	1
pubchem.compound:3759	ncbigene:4128	-1
pubchem.compound:657237	ncbigene:5422	-1
pubchem.compound:3372	ncbigene:1813	-1
pubchem.compound:2554	ncbigene:6328	-1
pubchem.compound:5073	ncbigene:147	-1
pubchem.compound:667468	ncbigene:6532	-1
pubchem.compound:3038	ncbigene:759	-1
pubchem.compound:137	ncbigene:210	1
pubchem.compound:439501	ncbigene:478	-1
pubchem.compound:60795	ncbigene:1816	-1
pubchem.compound:146570	ncbigene:1128	-1
pubchem.compound:54746	ncbigene:3357	1
pubchem.compound:5743	ncbigene:4843	-1
pubchem.compound:3157	ncbigene:148	-1
pubchem.compound:3784	ncbigene:775	-1
pubchem.compound:56959	ncbigene:783	-1
pubchem.compound:6279	ncbigene:2560	-1
pubchem.compound:216326	ncbigene:8600	-1
pubchem.compound:6918837	ncbigene:3065	-1
pubchem.compound:5493444	ncbigene:5972	-1
pubchem.compound:5833	ncbigene:10369	-1
pubchem.compound:37542	ncbigene:3614	-1
pubchem.compound:71360	ncbigene:1812	-1
pubchem.compound:3715	ncbigene:5465	1
pubchem.compound:2170	ncbigene:6530	-1
pubchem.compound:5546	ncbigene:6340	-1
pubchem.compound:2477	ncbigene:146	1
pubchem.compound:9829523	ncbigene:5156	-1
pubchem.compound:5280934	ncbigene:9971	1
pubchem.compound:2187	ncbigene:1588	-1
pubchem.compound:5073	ncbigene:3350	-1
pubchem.compound:3121	ncbigene:6328	-1
pubchem.compound:3958	ncbigene:2555	1
pubchem.compound:3825	ncbigene:5743	-1
pubchem.compound:3117	ncbigene:217	-1
pubchem.compound:3647	ncbigene:762	-1
pubchem.compound:6450551	ncbigene:2324	-1
pubchem.compound:6918638	ncbigene:10014	-1
pubchem.compound:4075	ncbigene:5468	1
pubchem.compound:2764	ncbigene:7153	-1
pubchem.compound:4943	ncbigene:2566	1
pubchem.compound:3878	ncbigene:6326	-1
pubchem.compound:5994	ncbigene:2908	1
pubchem.compound:5656	ncbigene:6532	-1
pubchem.compound:146570	ncbigene:150	-1
pubchem.compound:54746	ncbigene:152	-1
pubchem.compound:4474	ncbigene:775	-1
pubchem.compound:3331	ncbigene:116443	-1
pubchem.compound:5754	ncbigene:2908	1
pubchem.compound:33741	ncbigene:2904	-1
pubchem.compound:24826799	ncbigene:3815	-1
pubchem.compound:4911	ncbigene:24145	-1
pubchem.compound:4158	ncbigene:6531	-1
pubchem.compound:5284616	ncbigene:2475	-1
pubchem.compound:3878	ncbigene:148	-1
pubchem.compound:77999	ncbigene:5468	1
pubchem.compound:3062316	ncbigene:1969	-1
pubchem.compound:4184	ncbigene:6530	-1
pubchem.compound:5770	ncbigene:6571	-1
pubchem.compound:68844	ncbigene:763	-1
pubchem.compound:2993	ncbigene:3778	-1
pubchem.compound:6279	ncbigene:2554	-1
pubchem.compound:3341	ncbigene:147	-1
pubchem.compound:4100	ncbigene:762	-1
pubchem.compound:216239	ncbigene:3791	-1
pubchem.compound:5360696	ncbigene:1135	-1
pubchem.compound:6918837	ncbigene:9734	-1
pubchem.compound:5311	ncbigene:8841	-1
pubchem.compound:3964	ncbigene:3358	-1
pubchem.compound:39147	ncbigene:154	-1
pubchem.compound:2170	ncbigene:3351	-1
pubchem.compound:16231	ncbigene:5328	-1
pubchem.compound:33741	ncbigene:3358	-1
pubchem.compound:4485	ncbigene:775	-1
pubchem.compound:1548972	ncbigene:3066	-1
pubchem.compound:4011	ncbigene:3363	-1
pubchem.compound:449171	ncbigene:6256	1
pubchem.compound:3463	ncbigene:28234	-1
pubchem.compound:6714002	ncbigene:2908	1
pubchem.compound:4369359	ncbigene:1803	-1
pubchem.compound:56959	ncbigene:6323	-1
pubchem.compound:3878	ncbigene:3356	-1
pubchem.compound:445580	ncbigene:6256	1
pubchem.compound:4474	ncbigene:146	-1
pubchem.compound:11683	ncbigene:2908	1
pubchem.compound:4167	ncbigene:1131	-1
pubchem.compound:60854	ncbigene:3359	-1
pubchem.compound:2585	ncbigene:153	-1
pubchem.compound:216239	ncbigene:2321	-1
pubchem.compound:5360696	ncbigene:1141	-1
pubchem.compound:4631	ncbigene:153	-1
pubchem.compound:5833	ncbigene:783	-1
pubchem.compound:6047	ncbigene:1815	1
pubchem.compound:2170	ncbigene:147	-1
pubchem.compound:3386	ncbigene:1135	-1
pubchem.compound:5328940	ncbigene:10746	-1
pubchem.compound:28417	ncbigene:367	1
pubchem.compound:2662	ncbigene:5170	-1
pubchem.compound:3488	ncbigene:19	-1
pubchem.compound:24775005	ncbigene:6608	-1
pubchem.compound:5280360	ncbigene:5734	1
pubchem.compound:33741	ncbigene:6326	-1
pubchem.compound:667468	ncbigene:1132	-1
pubchem.compound:6726	ncbigene:6783	-1
pubchem.compound:4011	ncbigene:1129	-1
pubchem.compound:3278	ncbigene:476	-1
pubchem.compound:441314	ncbigene:2548	-1
pubchem.compound:702	ncbigene:116443	-1
pubchem.compound:60795	ncbigene:3269	-1
pubchem.compound:5310966	ncbigene:1137	1
pubchem.compound:16362	ncbigene:1814	-1
pubchem.compound:5152	ncbigene:154	1
pubchem.compound:1548887	ncbigene:5595	-1
pubchem.compound:5095	ncbigene:152	-1
pubchem.compound:60795	ncbigene:6532	1
pubchem.compound:4184	ncbigene:3356	-1
pubchem.compound:68844	ncbigene:760	-1
pubchem.compound:6279	ncbigene:5241	1
pubchem.compound:3114	ncbigene:1128	-1
pubchem.compound:941361	ncbigene:3269	-1
pubchem.compound:3341	ncbigene:151	-1
pubchem.compound:6918638	ncbigene:55869	-1
pubchem.compound:60823	ncbigene:3156	-1
pubchem.compound:60795	ncbigene:3359	-1
pubchem.compound:5310966	ncbigene:8973	1
pubchem.compound:4829	ncbigene:5468	1
pubchem.compound:5283731	ncbigene:7421	1
pubchem.compound:457193	ncbigene:7153	-1
pubchem.compound:10184653	ncbigene:2064	-1
pubchem.compound:4184	ncbigene:146	-1
pubchem.compound:4205	ncbigene:147	-1
pubchem.compound:20279	ncbigene:4860	1
pubchem.compound:82146	ncbigene:6258	1
pubchem.compound:4211	ncbigene:1584	1
pubchem.compound:60854	ncbigene:1815	-1
pubchem.compound:68617	ncbigene:6532	-1
pubchem.compound:5291	ncbigene:613	-1
pubchem.compound:4828	ncbigene:3350	-1
pubchem.compound:5360696	ncbigene:5879	-1
pubchem.compound:446220	ncbigene:6331	-1
pubchem.compound:3343	ncbigene:153	1
pubchem.compound:2733526	ncbigene:5584	-1
pubchem.compound:3168	ncbigene:148	-1
pubchem.compound:2796	ncbigene:5465	1
pubchem.compound:5311507	ncbigene:150	-1
pubchem.compound:31703	ncbigene:7153	-1
pubchem.compound:107807	ncbigene:1636	-1
pubchem.compound:33741	ncbigene:134	1
pubchem.compound:4107	ncbigene:759	-1
pubchem.compound:4748	ncbigene:1812	-1
pubchem.compound:387447	ncbigene:5693	-1
pubchem.compound:60795	ncbigene:3356	-1
pubchem.compound:24826799	ncbigene:2263	-1
pubchem.compound:3878	ncbigene:1813	-1
pubchem.compound:3062316	ncbigene:6777	-1
pubchem.compound:3476	ncbigene:6833	1
pubchem.compound:12035	ncbigene:23657	1
pubchem.compound:445643	ncbigene:2280	-1
pubchem.compound:3396	ncbigene:3356	-1
pubchem.compound:216326	ncbigene:51185	-1
pubchem.compound:3397	ncbigene:196	1
pubchem.compound:2585	ncbigene:3759	-1
pubchem.compound:71360	ncbigene:1813	-1
pubchem.compound:3715	ncbigene:2739	-1
pubchem.compound:3373	ncbigene:2555	1
pubchem.compound:2477	ncbigene:147	1
pubchem.compound:9829523	ncbigene:3815	-1
pubchem.compound:5280453	ncbigene:7421	-1
pubchem.compound:5073	ncbigene:3358	-1
pubchem.compound:3121	ncbigene:6326	-1
pubchem.compound:3958	ncbigene:2554	1
